017
num-fields|53
id|int32
image_x|int32
image_y|int32
image_w|int32
image_h|int32
src_x|int32
src_y|int32
src_image|int32
cal_image|int32
ppc|int32
camera|int32
cal_const|double
fringe_size|double
sphere_count|int32
raw_sphere_volume|double
raw_sphere_complement|double
raw_sphere_unknown|double
raw_area|double
raw_feret_max|double
raw_feret_min|double
raw_feret_mean|double
raw_perimeter|double
raw_convex_perimeter|double
raw_legendre_major|double
raw_legendre_minor|double
abd_area|double
abd_diameter|double
length|double
width|double
esd_diameter|double
fd_diameter|double
perimeter|double
convex_perimeter|double
intensity|double
sigma_intensity|double
sum_intensity|double
compactness|double
elongation|double
roughness|double
edge_gradient|double
elapsed_time|double
circle_fit|double
symmetry|double
circularity_hu|double
intensity_calimage|double
raw_convex_hull_area|double
raw_filled_area|double
filled_area|double
feret_max_angle|double
feret_min_angle|double
timestamp|timestamp
collage_file|string
image_id|guid
165|290|426|22|20|363|1110|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|64.0|13.0|10.0|11.1111|46.9706|31.9929|12.5603|10.2111|1377.2118|41.8751|78.625|50.875|61.1527|42.5249|434.478|254.3093|140.3906|55.3767|8985.0|2.701|6.3275|1.7085|183.4286|14.344|0.7089|0.4251|0.6317|0.0|74.5|65.0|1420.2865|15.0|-90.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|930ED521-5FA5-4939-A9CF-BFA59D9D4923
166|314|426|25|31|307|434|114|1|1|0|9.25|4.5|0|0.0|0.0|0.0|219.0|22.0|15.0|18.1389|56.2843|53.7259|20.3965|13.973|9999.6607|112.836|161.875|97.125|126.1598|112.836|520.6298|455.3396|113.4384|57.0084|24843.0|1.1511|1.0|1.1434|209.1875|12.891|0.7614|0.7244|0.9123|0.0|206.0|219.0|9999.6607|-80.0|0.0|2023-05-22T12:46:35.203|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|809F5CAD-F9BA-40F4-A747-A10FAD0ECD2F
167|341|426|27|22|912|217|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|43.0|19.0|6.0|13.6944|45.6985|40.0926|21.249|5.0657|919.7969|34.2217|134.125|27.75|85.0482|34.2217|422.7111|329.2315|224.4884|12.9586|9653.0|3.8648|10.042|1.2839|41.973|14.344|0.4363|0.2516|0.2295|0.0|58.5|43.0|919.7969|25.0|-55.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D358A90F-F9F9-43AE-80DE-14F67A8A6D9E
168|370|426|21|26|912|1143|125|1|1|0|9.25|4.5|0|0.0|0.0|0.0|118.0|19.0|9.0|14.1389|42.6274|41.398|16.8584|9.1565|4043.8819|71.7554|134.125|41.625|89.1598|71.7554|394.3034|341.3065|165.2881|46.2891|19504.0|1.2254|1.0|1.1553|117.2222|14.125|0.6969|0.6563|0.8164|0.0|103.5|118.0|4043.8819|-65.0|45.0|2023-05-22T12:46:36.436|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|6C007E46-7407-4F49-8E31-2E0EA6E0392B
169|393|426|19|25|646|1227|112|1|1|0|9.25|4.5|0|0.0|0.0|0.0|43.0|17.0|4.0|11.5278|35.2132|33.2208|17.6305|3.1288|919.7969|34.2217|115.625|18.5|65.0071|34.2217|325.7221|265.6674|201.3721|10.3475|8659.0|2.2947|5.0095|1.2261|69.5517|12.672|0.4922|0.7119|0.3415|0.0|35.0|43.0|919.7969|60.0|-30.0|2023-05-22T12:46:34.977|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|527EC742-461F-4DC2-8600-37D09466CD5C
170|414|426|34|25|421|1353|118|1|1|0|9.25|4.5|0|0.0|0.0|0.0|222.0|26.0|11.0|19.7222|61.6985|58.8328|26.155|10.862|10187.41|113.8904|198.875|60.125|140.8054|113.8904|570.7111|502.5784|134.7117|41.3882|29906.0|1.3645|1.6978|1.1356|164.5472|13.344|0.5306|0.883|0.7048|0.0|206.0|222.0|10187.41|25.0|-70.0|2023-05-22T12:46:35.652|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|556ACC7F-D60C-4254-902E-DD37B1111A3F
171|450|426|28|20|315|1639|124|1|1|0|9.25|4.5|0|0.0|0.0|0.0|112.0|19.0|9.0|14.3611|43.799|42.2862|17.8284|8.5505|3721.4395|68.8352|134.125|41.625|91.2152|68.8352|405.1407|349.5224|127.8571|49.4938|14320.0|1.363|1.6905|1.1591|172.3158|14.016|0.6228|0.6108|0.7295|0.0|102.0|112.0|3721.4395|-25.0|70.0|2023-05-22T12:46:36.324|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|BC9B261D-A3F3-4AA0-9748-B91C757FAF75
172|480|426|20|21|1069|245|113|1|1|0|9.25|4.5|0|0.0|0.0|0.0|85.0|13.0|9.0|11.0556|32.1421|31.3558|11.967|9.0446|2341.746|54.6041|78.625|41.625|60.6393|54.6041|297.3144|248.4161|192.7647|25.04|16385.0|1.0|1.0|1.1968|123.5|12.782|0.8721|0.8435|0.9619|0.0|72.5|85.0|2341.746|40.0|-25.0|2023-05-22T12:46:35.091|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|406BE71B-3269-4A4A-B809-5D49453D151E
173|502|426|20|30|1010|1080|61|1|1|0|9.25|4.5|0|0.0|0.0|0.0|66.0|22.0|6.0|14.9167|46.6274|43.9212|23.1159|4.495|1463.6868|43.1697|161.875|27.75|96.3545|43.1697|431.3034|364.6461|213.7424|10.5433|14107.0|2.6214|6.0706|1.1828|84.6|6.953|0.3722|0.2373|0.3031|0.0|67.5|66.0|1463.6868|-70.0|15.0|2023-05-22T12:46:29.262|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|DDAA312D-722B-4C89-8725-0700217387CD
174|524|426|21|21|931|577|114|1|1|0|9.25|4.5|0|0.0|0.0|0.0|101.0|13.0|11.0|11.6667|34.1421|33.7858|11.7582|10.9001|3144.0864|63.2707|78.625|60.125|66.292|63.2707|315.8144|270.8937|125.6139|65.8442|12687.0|1.0|1.0|1.1658|223.8333|12.891|0.946|0.9835|1.0|0.0|86.0|101.0|3144.0864|-60.0|0.0|2023-05-22T12:46:35.203|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|2A9B583A-907D-4BBF-BD4B-ED0DEC157FBD
175|547|426|23|19|378|1635|19|1|1|0|9.25|4.5|0|0.0|0.0|0.0|68.0|14.0|8.0|11.2778|35.2132|32.5267|14.0737|7.4043|1551.4349|44.4449|87.875|37.0|62.6946|44.4449|325.7221|259.247|219.4559|14.1249|14923.0|1.4511|2.0773|1.2564|31.8621|2.235|0.6372|0.5693|0.6847|0.0|65.5|68.0|1551.4349|10.0|-85.0|2023-05-22T12:46:24.553|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|79D37A38-BF97-44EE-845B-5806C33696C8
176|572|426|23|17|378|1641|12|1|1|0|9.25|4.5|0|0.0|0.0|0.0|44.0|14.0|7.0|11.1389|44.0416|31.7647|14.1021|6.3028|941.1875|34.6173|87.875|32.375|61.4098|34.6173|407.3848|252.1985|214.4318|15.5745|9435.0|3.508|8.9086|1.6153|54.2432|1.453|0.6153|0.5411|0.4696|0.0|59.5|44.0|941.1875|10.0|-90.0|2023-05-22T12:46:23.770|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|9FA70368-C788-4D76-9AB9-51607364E6EE
177|597|426|32|36|297|22|121|1|1|0|9.25|4.5|0|0.0|0.0|0.0|431.0|29.0|20.0|24.75|78.7696|74.6727|27.8715|19.7972|24070.2176|175.0633|226.625|143.375|187.3125|175.0633|728.6188|649.0975|106.8515|54.3739|46053.0|1.1456|1.0|1.1225|104.6765|13.672|0.7652|0.8267|0.9391|0.0|410.5|431.0|24070.2176|-65.0|15.0|2023-05-22T12:46:35.987|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|DB173BC6-DFC1-4BCF-918B-C03B691E39E7
178|631|426|20|20|999|768|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|60.0|12.0|9.0|10.8611|39.2132|31.036|11.5015|8.9012|1283.4375|40.4243|69.375|41.625|58.8402|40.4243|362.7221|245.458|233.75|25.768|14025.0|2.0394|4.167|1.4777|75.4848|14.344|0.6847|0.4455|0.7224|0.0|67.5|60.0|1283.4375|-70.0|-20.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|66C8BEB5-6ECD-453F-8B30-6164FD4F4D63
179|653|426|18|24|958|1516|113|1|1|0|9.25|4.5|0|0.0|0.0|0.0|81.0|15.0|8.0|11.8889|35.3137|34.2903|15.3788|6.887|2149.3242|52.3126|97.125|37.0|68.3473|52.3126|326.6517|275.5603|165.1111|54.5294|13374.0|1.2252|1.0|1.1854|189.1563|12.782|0.6531|0.6574|0.7264|0.0|70.5|81.0|2149.3242|-85.0|0.0|2023-05-22T12:46:35.091|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8D7458A4-501F-4FE6-B08C-26BFB17B4796
180|673|426|21|21|733|1049|110|1|1|0|9.25|4.5|0|0.0|0.0|0.0|87.0|12.0|10.0|11.0556|32.3848|31.6275|11.1746|9.9497|2439.2793|55.7296|69.375|50.875|60.6393|55.7296|299.5594|250.9294|164.954|46.1255|14351.0|1.0|1.0|1.1938|122.6667|12.438|0.9147|0.877|0.9896|0.0|75.0|87.0|2439.2793|-75.0|30.0|2023-05-22T12:46:34.753|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CC6B04C0-7C85-40F8-8755-6FD4C00B1145
181|696|426|22|22|890|270|82|1|1|0|9.25|4.5|0|0.0|0.0|0.0|102.0|16.0|8.0|12.5|36.9706|36.258|15.2624|8.5161|3195.7794|63.7887|106.375|37.0|74.0|63.7887|341.978|293.7615|140.0|63.9301|14280.0|1.0664|1.0|1.1641|209.6875|9.297|0.7499|0.7414|0.8503|0.0|87.0|102.0|3195.7794|40.0|-45.0|2023-05-22T12:46:31.619|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|9001365F-D868-49DB-8D0E-FEA1F88119FD
182|720|426|25|26|65|978|111|1|1|0|9.25|4.5|0|0.0|0.0|0.0|178.0|17.0|15.0|15.6111|48.0416|46.0799|15.3588|14.7852|7485.9175|97.6287|115.625|97.125|102.7777|97.6287|444.3848|384.6141|157.3539|40.9891|28009.0|1.0318|1.0|1.1554|161.878|12.547|0.9306|0.8934|0.9973|0.0|164.0|178.0|7485.9175|85.0|0.0|2023-05-22T12:46:34.866|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A8C51104-9416-4EF1-9C86-D7AA1B5DEAC6
183|747|426|46|30|204|441|47|1|1|0|9.25|4.5|0|0.0|0.0|0.0|171.0|39.0|13.0|27.75|93.397|84.0445|43.8808|10.6652|7067.8069|94.8631|319.125|78.625|215.0625|94.8631|863.9223|735.7866|164.269|31.506|28090.0|4.0594|10.6591|1.1741|204.3289|5.375|0.1478|0.0574|0.2135|0.0|291.0|171.0|7067.8069|20.0|-70.0|2023-05-22T12:46:27.691|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|31F2F681-6152-4E37-891C-72852C022502
184|795|426|19|21|787|1812|126|1|1|0|9.25|4.5|0|0.0|0.0|0.0|69.0|12.0|8.0|10.1111|30.1421|28.6737|11.4032|7.7722|1595.7688|45.0754|69.375|37.0|51.9027|45.0754|278.8144|223.6067|157.5362|48.175|10870.0|1.0478|1.0|1.2469|164.9231|14.235|0.8282|0.8026|0.9226|0.0|60.0|69.0|1595.7688|-85.0|10.0|2023-05-22T12:46:36.549|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|EBF61541-5C23-4DE1-96F0-42F92421FA31
185|816|426|22|25|956|397|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|120.0|17.0|11.0|14.2778|48.3848|41.8098|15.6243|11.3057|4152.4462|72.7122|115.625|60.125|90.4446|78.7462|447.5594|345.1157|175.6667|53.5177|21080.0|1.4007|1.8641|1.2968|140.6977|14.344|0.7727|0.5067|0.9106|0.0|124.5|133.0|4870.2265|40.0|-10.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A354C7D4-EE63-4125-AB4B-17E865B3AE57
186|840|426|18|22|920|507|117|1|1|0|9.25|4.5|0|0.0|0.0|0.0|67.0|14.0|7.0|10.4722|30.7279|29.8173|12.9591|6.7711|1507.4053|43.8097|87.875|32.375|55.2429|43.8097|284.2331|234.185|164.0896|46.367|10994.0|1.1215|1.0|1.2137|191.1852|13.235|0.7256|0.5986|0.7981|0.0|57.0|67.0|1507.4053|-70.0|5.0|2023-05-22T12:46:35.539|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|6972BC74-5C6F-4988-BDF0-716E982651F7
187|860|426|18|23|151|762|102|1|1|0|9.25|4.5|0|0.0|0.0|0.0|91.0|14.0|8.0|11.6944|34.4853|33.8771|13.8625|8.4185|2636.841|57.9425|87.875|37.0|66.5482|57.9425|318.989|271.7382|135.0659|64.1754|12291.0|1.04|1.0|1.1739|209.9063|11.547|0.7719|0.8029|0.881|0.0|76.0|91.0|2636.841|55.0|0.0|2023-05-22T12:46:33.859|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B08A3846-6425-4140-93A2-BC9DE8AA9512
188|880|426|21|19|452|1037|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|31.0|14.0|6.0|10.1944|33.8995|29.023|15.8489|4.8608|663.1094|29.0568|87.875|27.75|52.6732|29.0568|313.5704|226.8377|199.7419|8.606|6192.0|2.95|7.1272|1.3824|36.6452|14.344|0.5803|0.2852|0.2873|0.0|40.5|31.0|663.1094|-50.0|45.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|F28FA66B-43BA-4A7D-9693-9BDB17ED70DC
189|903|426|21|33|975|816|121|1|1|0|9.25|4.5|0|0.0|0.0|0.0|149.0|23.0|10.0|17.3333|54.6274|51.4871|21.2|9.7131|5779.2599|85.781|171.125|50.875|118.708|85.781|505.3034|434.6307|157.7785|52.7747|23509.0|1.5938|2.6262|1.1626|142.4167|13.672|0.5482|0.5761|0.6977|0.0|145.5|149.0|5779.2599|-90.0|-5.0|2023-05-22T12:46:35.987|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|4CBD0CA0-4491-4656-9554-2B8A5B305F6F
190|926|426|15|30|912|867|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|46.0|20.0|4.0|13.6667|53.2132|39.6088|20.8267|3.9299|983.9688|35.3953|143.375|18.5|84.792|36.1566|492.2221|324.7564|193.3696|38.8321|8895.0|4.6945|12.6692|1.5157|159.4255|14.344|0.4145|0.2352|0.2721|0.0|48.5|48.0|1026.75|-90.0|5.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|7E9A3AEE-E578-4A22-9841-F912B7534171
191|943|426|40|41|203|549|118|1|1|0|9.25|4.5|0|0.0|0.0|0.0|418.0|35.0|20.0|29.25|107.9828|88.8754|34.4465|16.9855|23173.2121|171.7703|282.125|143.375|228.9375|171.7703|998.8409|780.4724|112.4761|66.0734|47015.0|2.2198|4.7639|1.2798|152.6154|13.344|0.4765|0.6654|0.7216|0.0|478.0|418.0|23173.2121|-70.0|45.0|2023-05-22T12:46:35.652|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B177D558-AB0C-49A3-8DE2-54528D887216
192|985|426|24|36|534|653|65|1|1|0|9.25|4.5|0|0.0|0.0|0.0|125.0|28.0|11.0|21.0|73.9411|62.6493|29.2225|9.6363|4426.1009|75.0699|217.375|60.125|152.625|75.0699|683.9552|537.881|199.536|11.5437|24942.0|3.4806|8.8212|1.2716|64.5313|7.391|0.2852|0.2387|0.3362|0.0|183.5|125.0|4426.1009|-70.0|25.0|2023-05-22T12:46:29.713|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|BBF2EB5D-5BBF-4E33-BED1-34F5FE6D6FF7
193|1011|426|23|21|378|1638|10|1|1|0|9.25|4.5|0|0.0|0.0|0.0|75.0|16.0|11.0|13.1944|58.8701|38.2711|14.6925|9.7963|1867.8088|48.7665|106.375|60.125|80.4232|51.7309|544.5484|312.3827|193.5333|37.8655|14515.0|3.4474|8.7155|1.7432|89.4902|1.25|0.6222|0.1493|0.6533|0.0|100.5|80.0|2101.7933|30.0|-90.0|2023-05-22T12:46:23.566|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|B1F78412-18F0-4FE6-B665-64BD5694E0D8
194|1036|426|16|25|940|761|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|38.0|16.0|5.0|11.0556|38.6274|31.6422|16.7332|4.8729|812.8437|32.1706|106.375|23.125|60.6393|32.1706|357.3034|251.0653|227.7105|22.0966|8653.0|3.1246|7.6862|1.4231|111.4063|14.344|0.5575|0.3418|0.3186|0.0|44.5|38.0|812.8437|80.0|-5.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|66863751-5CD2-4671-8DE4-A41B9439B593
195|1054|426|23|16|357|1183|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|56.0|14.0|6.0|10.7778|32.7279|30.8191|13.8266|6.2273|1197.875|39.0536|87.875|27.75|58.0696|43.1697|302.7331|243.4517|163.5714|43.1297|9160.0|1.2915|1.2696|1.2435|155.0345|14.344|0.6915|0.8114|0.7309|0.0|54.5|66.0|1463.6868|15.0|-90.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|75D04322-FF37-4046-9E01-1198BA063171
196|1079|426|30|27|573|1613|122|1|1|0|9.25|4.5|0|0.0|0.0|0.0|179.0|26.0|12.0|18.9167|61.4558|56.1926|23.3583|10.5653|7545.9399|98.0193|198.875|69.375|133.3545|98.0193|568.4662|478.1565|120.0782|62.7535|21494.0|1.679|2.9341|1.1889|206.0185|13.782|0.5337|0.5698|0.6935|0.0|181.0|179.0|7545.9399|-45.0|45.0|2023-05-22T12:46:36.100|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A458C9B1-8548-40CF-BC0D-0736010E569E
197|1111|426|13|26|727|1870|126|1|1|0|9.25|4.5|0|0.0|0.0|0.0|29.0|16.0|3.0|10.75|31.6569|30.6205|15.951|2.2338|620.3281|28.1038|106.375|13.875|57.8125|28.1038|292.8263|241.6146|193.6897|11.4924|5617.0|2.75|6.4851|1.212|68.5333|14.235|0.5075|0.9481|0.2847|0.0|18.0|29.0|620.3281|-90.0|0.0|2023-05-22T12:46:36.549|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|3311DC33-8D00-41FD-9095-B3364A6804E1
198|1126|426|15|33|83|1343|19|1|1|0|9.25|4.5|0|0.0|0.0|0.0|72.0|23.0|5.0|16.4444|50.7279|48.505|26.3885|4.1446|1730.5315|46.9402|171.125|23.125|110.4857|46.9402|469.2331|407.0463|199.3194|15.7055|14351.0|2.8441|6.7878|1.1528|97.4255|2.235|0.3311|0.3639|0.257|0.0|75.0|72.0|1730.5315|-90.0|0.0|2023-05-22T12:46:24.553|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A429B70E-1B58-40DE-8E48-1579E87E622A
199|1143|426|24|32|772|544|80|1|1|0|9.25|4.5|0|0.0|0.0|0.0|187.0|23.0|10.0|19.0556|65.4558|56.8484|23.6917|11.0076|8028.6352|101.1058|171.125|50.875|134.6393|101.1058|605.4661|484.2227|139.5829|56.9568|26102.0|1.8232|3.4369|1.2504|193.0862|9.078|0.5407|0.7388|0.6978|0.0|190.5|187.0|8028.6352|-75.0|15.0|2023-05-22T12:46:31.391|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|CEDE8491-5110-4C40-856E-C8BDDD5F736A
200|1169|426|25|15|827|258|120|1|1|0|9.25|4.5|0|0.0|0.0|0.0|38.0|16.0|3.0|10.5833|32.7279|30.4225|15.9813|3.1349|812.8437|32.1706|106.375|13.875|56.2705|32.1706|302.7331|239.7831|214.2632|12.8569|8142.0|2.2431|4.8402|1.2625|79.8966|13.563|0.5343|0.4773|0.3648|0.0|30.5|38.0|812.8437|-10.0|75.0|2023-05-22T12:46:35.875|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|861C7CE4-F760-454F-8F6C-4CAFB04E330A
201|1196|426|22|22|364|885|114|1|1|0|9.25|4.5|0|0.0|0.0|0.0|110.0|13.0|12.0|12.3611|36.9706|35.5894|12.0274|11.6614|3615.0905|67.8445|78.625|69.375|72.7152|67.8445|341.978|287.5769|135.4909|51.7186|14904.0|1.0|1.0|1.1892|121.6875|12.891|0.9408|0.9658|0.9981|0.0|98.0|110.0|3615.0905|5.0|0.0|2023-05-22T12:46:35.203|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|A68965E2-336D-4D9A-BCF6-31F5D696F331
202|1220|426|18|22|489|1094|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|35.0|13.0|6.0|9.9167|39.4558|28.1973|12.0459|5.6291|748.6719|30.8746|78.625|27.75|50.1045|31.3125|364.9662|219.2|199.2|25.5486|6972.0|3.4412|8.6958|1.665|49.25|14.344|0.6052|0.491|0.5185|0.0|45.5|36.0|770.0625|50.0|-40.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|8BAE8130-2DB2-4809-9114-780DEC2C3881
203|1240|426|18|29|107|1202|93|1|1|0|9.25|4.5|0|0.0|0.0|0.0|67.0|20.0|6.0|14.25|44.9706|41.2564|21.6561|5.5454|1507.4053|43.8097|143.375|27.75|90.1875|43.8097|415.978|339.9967|199.0299|16.1236|13335.0|2.402|5.3595|1.2235|122.125|10.532|0.4478|0.1511|0.3414|0.0|76.5|67.0|1507.4053|-85.0|15.0|2023-05-22T12:46:32.853|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|53A8DCE5-8C21-412A-898A-6CD92B938A8A
204|1260|426|18|24|367|1161|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|41.0|14.0|8.0|11.1944|54.5269|31.7541|15.2114|6.9337|877.0156|33.4163|87.875|37.0|61.9232|34.6173|504.3738|252.1004|172.9268|27.9192|7090.0|5.3772|14.8256|2.0007|128.0|14.344|0.6111|0.1761|0.4009|0.0|58.5|44.0|941.1875|-90.0|0.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|4D4854F0-3E20-44ED-B91C-5A4DAE8875E9
205|1280|426|48|67|71|1845|118|1|1|0|9.25|4.5|0|0.0|0.0|0.0|1134.0|59.0|32.0|46.4444|178.9949|142.7737|56.8183|29.2928|75407.2369|309.8572|504.125|254.375|387.9857|314.7819|1655.7028|1279.0317|158.6649|14.1014|179926.0|2.1866|4.6546|1.2945|58.78|13.344|0.3187|0.3388|0.7266|0.0|1327.0|1166.0|77823.2394|75.0|-20.0|2023-05-22T12:46:35.652|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|D37C9A37-2D08-4292-8767-EAB1A3BC77E6
206|1330|426|28|27|786|1079|114|1|1|0|9.25|4.5|0|0.0|0.0|0.0|230.0|19.0|16.0|17.8889|54.8701|53.244|18.7967|15.7324|10690.3192|116.6676|134.125|106.375|123.8473|116.6676|507.5484|450.882|108.2826|68.8529|24905.0|1.0417|1.0|1.1257|186.1915|12.891|0.8581|0.8122|0.9748|0.0|213.0|230.0|10690.3192|10.0|-80.0|2023-05-22T12:46:35.203|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|2693D414-AB22-4578-B77A-A3D3FB6298A2
207|1360|426|19|22|265|44|107|1|1|0|9.25|4.5|0|0.0|0.0|0.0|81.0|13.0|9.0|10.8056|31.5563|30.77|11.971|8.6269|2149.3242|52.3126|78.625|41.625|58.3268|52.3126|291.8958|242.9975|120.0617|42.5909|9725.0|1.0|1.0|1.2012|162.963|12.11|0.8485|0.7115|0.9474|0.0|69.0|81.0|2149.3242|-80.0|0.0|2023-05-22T12:46:34.419|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|C7FF6487-CE95-46F8-BC8A-B007F4A9A0E2
208|1381|426|16|24|50|1688|96|1|1|0|9.25|4.5|0|0.0|0.0|0.0|48.0|15.0|6.0|11.0278|33.3137|31.2556|15.6056|4.832|1026.75|36.1566|97.125|27.75|60.3821|36.1566|308.1517|247.4893|175.3958|16.9272|8419.0|1.8399|3.494|1.2451|106.3667|10.875|0.5688|0.5666|0.458|0.0|47.0|48.0|1026.75|-85.0|0.0|2023-05-22T12:46:33.184|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|367D5A2C-4B3B-4AE2-B131-FEA86A3C64FB
209|1399|426|19|24|638|474|115|1|1|0|9.25|4.5|0|0.0|0.0|0.0|48.0|16.0|5.0|11.5556|34.9706|32.8503|17.1956|4.1873|1026.75|36.1566|106.375|23.125|65.2643|36.1566|323.478|262.2403|198.7917|19.6966|9542.0|2.0275|4.1272|1.2335|119.1667|13.0|0.5289|0.6353|0.3902|0.0|46.5|48.0|1026.75|-75.0|30.0|2023-05-22T12:46:35.315|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|48E69514-89C1-44EF-A38C-CA3999359167
210|1420|426|23|22|378|1636|13|1|1|0|9.25|4.5|0|0.0|0.0|0.0|80.0|16.0|11.0|13.2222|53.1127|38.2421|14.7112|9.6797|2101.7933|51.7309|106.375|60.125|80.6804|53.4652|491.2925|312.1144|194.15|34.9421|15532.0|2.7046|6.3391|1.5741|88.5909|1.563|0.6459|0.3682|0.6815|0.0|100.0|83.0|2245.0838|25.0|-85.0|2023-05-22T12:46:23.886|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|427C5FA6-376C-4E89-B6E7-F71F7E765EC5
211|1445|426|19|22|866|881|127|1|1|0|9.25|4.5|0|0.0|0.0|0.0|41.0|14.0|5.0|10.0|31.2132|28.4395|13.8156|4.5169|877.0156|33.4163|87.875|23.125|50.875|35.3953|288.7221|221.4404|198.7805|28.8541|8150.0|1.6854|2.9567|1.3038|150.16|14.344|0.6204|0.7858|0.5544|0.0|40.5|46.0|983.9688|-60.0|25.0|2023-05-22T12:46:36.654|MicrobialMethane_MESO_Tank10_54.0143_-2.7770_04052023_1_images_000001.tif|BE25FF03-60F5-4337-B071-5035D6B631A6
